ID	Value
HED10850	[[जिसके\DM_DMR चलते\PSP]]_NP [[उनकी\PR_PRP फिल्मों\N_NN `\RD_PUNC राणा\N_NNP `\RD_PUNC और\CC_CCD `\RD_PUNC कोचाइदियां\N_NNP `\RD_PUNC की\PSP]]_NP [[शूटिंग\N_NN]]_NP [[प्रभावित\JJ]]_JJP [[हुई\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10851	[[चोट\N_NN]]_NP [[खाने\V_VM वालों\V_VAUX की\PSP]]_VGINF [[कड़ी\N_NN में\PSP `\RD_PUNC]]_NP [[खिलाड़ी\N_NNP `\RD_PUNC अक्षय\N_NNP कुमार\N_NNP भी\RP_RPD]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10852	[[अक्षय\N_NNP]]_NP [[हाल\RB -\RD_PUNC फिलहाल\RB `\RD_PUNC पिस्तौल\N_NNP `\RD_PUNC की\PSP]]_NP [[शूटिंग\N_NN के\PSP दौरान\N_NST]]_NP [[स्टंट\N_NN]]_NP [[करते\V_VM]]_VGF [[वक्त\N_NN]]_NP [[सीढि़यों\N_NN से\PSP]]_NP [[गिरे\V_VM]]_VGF [[और\CC_CCD]]_CCP [[टखना\N_NN]]_NP [[घायल\JJ]]_JJP [[कर\V_VM बैठे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10853	[[उनका\PR_PRP]]_NP [[कहना\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[शुक्र\JJ]]_JJP [[है\V_VM ,\RD_PUNC]]_VGF [[मैं\PR_PRP]]_NP [[छठी\QT_QTO मंजिल\N_NN से\PSP]]_NP [[नहीं\RP_NEG गिरा\V_VM ,\RD_PUNC]]_VGF [[जहां\CC_CCS से\PSP]]_NP [[स्टंट\N_NN शुरू\N_NN]]_NP [[किया\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10854	[[`\RD_PUNC]]_BLK [[जिला\N_NNP गाजियाबाद\N_NNP `\RD_PUNC की\PSP]]_NP [[शूटिंग\N_NN के\PSP दौरान\N_NST]]_NP [[विवेक\N_NNP ओबरॉय\N_NNP ने\PSP]]_NP [[गिर\V_VM कर\V_VAUX]]_VGF [[अपनी\PR_PRF पीठ\N_NN]]_NP [[चोटिल\JJ]]_JJP [[करवा\V_VM ली\V_VAUX थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10855	[[उसके\DM_DMD बाद\N_NST]]_NP [[उन्हें\PR_PRP]]_NP [[वापस\N_NN मुंबई\N_NNP]]_NP [[भेज\V_VM दिया\V_VAUX गया\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10856	[[विवेक\N_NN का\PSP भी\RP_RPD]]_NP [[चोटों\N_NN से\PSP]]_NP [[पुराना\JJ नाता\N_NN]]_NP [[रहा\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10857	[[मणिरत्‍‌नम\N_NNP की\PSP `\RD_PUNC]]_NP [[युवा\N_NNP `\RD_PUNC की\PSP]]_NP [[कोलकाता\N_NNP में\PSP]]_NP [[शूटिंग\N_NN के\PSP दौरान\N_NST]]_NP [[बाईक\N_NN से\PSP]]_NP [[गिर\V_VM कर\V_VAUX]]_VGF [[वह\PR_PRP]]_NP [[बुरी\RB तरह\RB से\RB]]_RBP [[जख्मी\JJ]]_NP [[हुए\V_VM थे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10858	[[हां\RP_INJ ,\RD_PUNC]]_NP [[इन\DM_DMD सुपरस्टार्स\N_NN में\PSP]]_NP [[आमिर\N_NNP खान\N_NNP और\CC_CCD अजय\N_NNP देवगन\N_NNP]]_NP [[ऐसे\DM_DMD कलाकार\N_NN]]_NP [[हैं\V_VM ,\RD_PUNC]]_VGF [[जिनके\PR_PRL]]_NP [[चोटिल\JJ]]_JJP [[होने\V_VM के\PSP]]_VGINF [[कम\QT_QTF मामले\N_NN]]_NP [[सुनने\V_VM को\PSP]]_VGINF [[मिलते\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10859	[[अलबत्ता\CC_CCS]]_CCP [[यह\DM_DMD]]_NP [[साफ\JJ]]_JJP [[है\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[किसी\DM_DMI भी\RP_RPD आम\JJ इंसान\N_NN की\PSP तरह\PSP]]_NP [[बीमार\JJ]]_JJP [[पड़ते\V_VM]]_VGF [[और\CC_CCD]]_CCP [[चोटें\N_NN]]_NP [[खाते\V_VM हैं\V_VAUX]]_VGF [[फिल्मी\JJ सितारे\N_NN ,\RD_PUNC]]_NP [[लेकिन\CC_CCD]]_CCP [[बहुत\RP_INTF जल्द\JJ ये\DM_DMD]]_NP [[फिर\RB]]_NP [[उठ\V_VM खड़े\V_VAUX होते\V_VAUX हैं\V_VAUX ,\RD_PUNC]]_VGF [[क्योंकि\CC_CCS]]_CCP [[एक\QT_QTC तो\RP_RPD]]_NP [[इन\DM_DMD पर\PSP]]_NP [[करोड़ों\QT_QTC का\PSP]]_NP [[दांव\N_NN]]_NP [[लगा\V_VM होता\V_VAUX है\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[दूसरे\QT_QTO]]_NP [[इनके\PR_PRL साथ\PSP]]_NP [[होती\V_VM हैं\V_VAUX]]_VGF [[करोड़ों\QT_QTC चाहने\V_VM]]_NP [[वालों\V_VAUX की\PSP]]_VGINF [[दुआएं\N_NN]]_NP [[।\RD_PUNC]]_BLK 
HED10860	[[टीवी\N_NN व\CC_CCD रंगमंच\N_NN की\PSP]]_NP [[दुनिया\N_NN से\PSP]]_NP [[अब\N_NST]]_NP [[फिल्मों\N_NN के\PSP]]_NP [[फलक\N_NN पर\PSP]]_NP [[छा\V_VM जाने\V_VAUX को\PSP]]_VGINF [[तैयार\JJ]]_JJP [[हैं\V_VM]]_VGF [[आनंद\N_NNP गांधी\N_NNP]]_NP [[।\RD_PUNC]]_BLK 
HED10861	[[उनकी\PR_PRP फिल्म\N_NN `\RD_PUNC शिप\N_NNP ऑफ\N_NNP थीसस\N_NNP `\RD_PUNC रिलीज\N_NN से\PSP]]_NP [[पहले\N_NST ही\RP_RPD सुर्खियों\N_NN में\PSP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10862	[[कई\QT_QTF देशी\JJ -\RD_PUNC विदेशी\JJ फिल्म\N_NN फेस्टिवल्स\N_NN में\PSP]]_NP [[यह\DM_DMD फिल्म\N_NN]]_NP [[पुरस्कृत\JJ और\CC_CCD प्रशंसित\JJ]]_JJP [[हो\V_VM चुकी\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10863	[[आनंद\N_NNP फिल्म\N_NN को\PSP]]_NP [[अब\N_NST तक\PSP]]_NP [[मिली\JJ तारीफों\N_NN से\PSP]]_NP [[बेहद\RP_INTF खुश\JJ]]_JJP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10864	[[विशुद्ध\JJ मसाला\JJ फिल्म\N_NN]]_NP [[न\RP_NEG होने\V_VM के\PSP बावजूद\PSP]]_VGINF [[फिल्म\N_NN को\PSP]]_NP [[यूटीवी\N_NNP मोशन\N_NNP पिक्चर्स\N_NNP जैसा\PSP]]_NP [[बड़ा\JJ बैनर\N_NN]]_NP [[सपोर्ट\N_NN]]_NP [[कर\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10865	[[आनंद\N_NNP]]_NP [[कहते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[`\RD_PUNC]]_BLK [[मेरा\PR_PRP हौसला\N_NN]]_NP [[बहुत\RP_INTF बढ़ा\V_VM है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10866	[[फिल्म\N_NN]]_NP [[ऐसा\DM_DMD माध्यम\N_NN]]_NP [[है\V_VM ,\RD_PUNC]]_VGF [[जिसके\DM_DMR जरिये\PSP]]_NP [[फिल्म\N_NN मेकर\N_NN समाज\N_NN से\PSP]]_NP [[संवाद\N_NN]]_NP [[स्थापित\N_NN]]_NP [[करता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10867	[[जब\PR_PRL]]_NP [[उस\DM_DMD संवाद\N_NN में\PSP]]_NP [[आपसे\PR_PRP]]_NP [[कहा\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[जो\DM_DMR बातें\N_NN]]_NP [[आपने\PR_PRP फिल्म\N_NN में\PSP]]_NP [[कही\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[वे\DM_DMD]]_NP [[मेरी\PR_PRP जिंदगी\N_NN का\PSP]]_NP [[हिस्सा\N_NN]]_NP [[बन\V_VM गयी\V_VAUX हैं\V_VAUX]]_VGF [[तो\CC_CCS]]_CCP [[बहुत\RP_INTF ही\RP_RPD अच्छा\JJ]]_JJP [[लगता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10868	[[`\RD_PUNC]]_BLK [[आनंद\N_NNP]]_NP [[आगे\N_NST]]_JJP [[कहते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[`\RD_PUNC]]_BLK [[किरण\N_NNP राव\N_NNP और\CC_CCD यूटीवी\N_NNP मोशन\N_NNP पिक्चर्स\N_NNP के\PSP]]_NP [[सहयोग\N_NN से\PSP]]_NP [[हमारी\PR_PRP फिल्म\N_NN का\PSP]]_NP [[दायरा\N_NN]]_NP [[बहुत\QT_QTF बढ़\V_VM गया\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10869	[[समाज\N_NN को\PSP]]_NP [[मनोरंजन\N_NN के\PSP साथ\PSP]]_NP [[हम\PR_PRP]]_NP [[एक\QT_QTC सशक्त\JJ मैसेज\N_NN भी\RP_RPD]]_NP [[दे\V_VM सकेंगे\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10870	[[फिल्म\N_NN में\PSP]]_NP [[तीन\QT_QTC कहानियां\N_NN साथ\PSP]]_NP [[चलती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10871	[[पहली\QT_QTO कहानी\N_NN]]_NP [[एक\QT_QTC अंधे\JJ फोटोग्राफर\N_NN की\PSP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10872	[[दर्शक\N_NN]]_NP [[देख\V_VM पाएंगे\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[बिन\PSP]]_NP [[आंखों\N_NN के\PSP]]_NP [[वह\PR_PRP]]_NP [[किस\PR_PRQ कदर\N_NN तस्वीरें\N_NN]]_NP [[उतारता\V_VM है\V_VAUX]]_VGF [[?\RD_PUNC]]_BLK 
HED10873	[[दूसरी\QT_QTO कहानी\N_NN]]_NP [[एक\QT_QTC विद्वान\JJ साधु\N_NN की\PSP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10874	[[शहर\N_NN में\PSP]]_NP [[रहकर\V_VM]]_VGF [[उन्होंने\PR_PRP]]_NP [[पशु\N_NN -\RD_PUNC हिंसा\N_NN के\PSP खिलाफ\N_NST]]_NP [[लड़ाइयां\N_NNP]]_NP [[लड़ी\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10875	[[मगर\CC_CCD]]_CCP [[उनको\PR_PRP जो\DM_DMR दवाइयां\N_NN]]_NP [[दी\V_VM गयी\V_VAUX हैं\V_VAUX ,\RD_PUNC]]_VGF [[उनमें\DM_DMD पशु\N_NN]]_NP [[अंश\N_NN हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10876	[[अब\N_NST]]_NP [[उनके\PR_PRP सामने\N_NST]]_NP [[बड़ा\JJ प्रश्नचिन्ह\N_NN]]_NP [[है\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[वह\DM_DMD]]_NP [[मृत्यु\N_NN को\PSP]]_NP [[अपना\PR_PRF लें\V_VM]]_VGF [[या\CC_CCD]]_CCP [[अपने\PR_PRF विचारों\N_NN को\PSP]]_NP [[छोड़\V_VM]]_VGF [[दवाइयां\N_NN]]_NP [[लें\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10877	[[तीसरी\QT_QTO कहानी\N_NN]]_NP [[एक\QT_QTC शेयर\N_NN ब्रोकर\N_NN की\PSP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10878	[[उसकी\DM_DMD जिंदगी\N_NN]]_NP [[बहुत\RP_INTF ही\RP_RPD सीमित\JJ]]_JJP [[रही\V_VM है\V_VAUX ,\RD_PUNC]]_VGF [[पर\PSP]]_CCP [[उनकी\PR_PRP जिंदगी\N_NN को\PSP]]_NP [[बड़ा\JJ दायरा\N_NN]]_NP [[मिलता\V_VM है\V_VAUX]]_VGF [[जब\PR_PRL]]_NP [[एक\QT_QTC किडनी\N_NN स्मगलिंग\N_NN रैकेट\N_NN का\PSP]]_NP [[राज\N_NN]]_NP [[उसके\PR_PRP]]_NP [[सामने\N_NST]]_NP [[खुलता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10879	[[चुराई\V_VM हुई\V_VAUX]]_VGF [[किडनी\N_NN की\PSP]]_NP [[खोज\N_NN में\PSP]]_NP [[वह\DM_DMD स्वीडन\N_NNP]]_NP [[जाता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10880	[[वहां\N_NST]]_NP [[उसको\PR_PRP]]_NP [[चुराई\V_VM गयी\V_VAUX]]_VGF [[किडनी\N_NN]]_NP [[मिलती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10881	[[ये\DM_DMD तीन\QT_QTC यात्राएं\N_NN]]_NP [[हैं\V_VM]]_VGF [[हमारी\PR_PRP फिल्म\N_NN में\PSP]]_NP [[।\RD_PUNC]]_BLK 
HED10882	[[विचारों\N_NN ,\RD_PUNC दुविधाओं\N_NN और\CC_CCD अनुभवों\N_NN के\PSP]]_NP [[धागों\N_NN से\PSP]]_NP [[हमने\PR_PRP]]_NP [[इसे\DM_DMD]]_NP [[पिरोया\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10883	[[`\RD_PUNC]]_BLK [[आनंद\N_NNP]]_NP [[मानते\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[`\RD_PUNC]]_BLK [[ऐसी\DM_DMD फिल्में\N_NN]]_NP [[कम\QT_QTF]]_JJP [[हैं\V_VM ,\RD_PUNC]]_VGF [[जिनमें\DM_DMR जिंदगी\N_NN की\PSP]]_NP [[जटिलताओं\N_NN और\CC_CCD यक्ष\N_NNP प्रश्नों\N_NN को\PSP]]_NP [[खंगालने\V_VM]]_VGF [[व\CC_CCD]]_CCP [[उनके\PR_PRP जवाब\N_NN]]_NP [[देने\V_VM की\PSP]]_VGINF [[कोशिश\N_NN]]_NP [[की\V_VM गई\V_VAUX हो\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10884	[[गलत\JJ सोचने\N_NN पर\PSP]]_NP [[मजबूर\JJ]]_NP [[करता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10885	[[मुझे\PR_PRP]]_NP [[लगता\V_VM रहा\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[इस\DM_DMD माध्यम\N_NN का\PSP]]_NP [[संपूर्ण\JJ उपयोग\N_NN]]_NP [[व\CC_CCD]]_CCP [[प्रयोग\N_NN]]_NP [[नहीं\RP_NEG होता\V_VM रहा\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10886	[[दर्शन\N_NN की\PSP]]_NP [[बात\N_NN तो\RP_RPD]]_NP [[दूर\JJ की\PSP]]_NP [[कौड़ी\N_NN]]_NP [[रही\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10887	[[उस\DM_DMD पर\PSP]]_NP [[आधारित\JJ कहानियां\N_NN तो\RP_RPD बस\RP_RPD]]_NP [[विक्रम\N_NNP -\RD_PUNC बेताल\N_NNP व\CC_CCD पंचतंत्र\N_NNP में\PSP]]_NP [[सिमट\V_VM]]_NP [[कर\V_VAUX रही\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10888	[[इस\DM_DMD फिल्म\N_NN के\PSP जरिए\PSP]]_NP [[मैंने\PR_PRP कोशिश\N_NN]]_NP [[की\V_VM है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[दर्शकों\N_NN का\PSP]]_NP [[मनोरंजन\N_NN]]_NP [[करते\V_VM हुए\V_VAUX]]_VGNF [[उन्हें\PR_PRP]]_NP [[परम\JJ सत्य\N_NN को\PSP]]_NP [[ढूंढ़ने\V_VM पर\PSP]]_VGINF [[मजबूर\JJ]]_NP [[करूं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10889	[[`\RD_PUNC]]_BLK [[इस\DM_DMD तरह\N_NN की\PSP]]_NP [[फिल्म\N_NN]]_NP [[बनाना\V_VM]]_VGF [[आसान\JJ काम\N_NN]]_NP [[नहीं\RP_NEG था\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10890	[[फिल्म\N_NN के\PSP समक्ष\N_NST]]_NP [[ढेर\QT_QTF सारी\QT_QTF चुनौतियां\N_NN]]_NP [[थीं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10891	[[बकौल\N_NNP आनंद\N_NNP ,\RD_PUNC `\RD_PUNC]]_NP [[फिल्म\N_NN को\PSP]]_NP [[बनने\V_VM में\PSP]]_VGINF [[चार\QT_QTC साल\N_NN]]_NP [[लग\V_VM गए\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10892	[[वह\DM_DMD भी\RP_RPD]]_NP [[तब\CC_CCS ,\RD_PUNC]]_VGF [[जब\CC_CCS]]_CCP [[हमारी\PR_PRP फिल्म\N_NN के\PSP]]_NP [[हीरो\N_NN सोहम\N_NNP शाह\N_NNP ने\PSP]]_NP [[खुद\PR_PRF फिल्म\N_NN को\PSP]]_NP [[फाइनेंस\N_NN]]_NP [[करने\V_VM का\PSP]]_VGINF [[बीड़ा\N_NN]]_NP [[उठाया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10893	[[एक\QT_QTC बार\N_NN फिल्म\N_NN]]_NP [[तैयार\JJ]]_JJP [[हुई\V_VM]]_VGF [[और\CC_CCD]]_CCP [[फिल्म\N_NN जगत\N_NN के\PSP]]_NP [[दिग्गजों\N_NN ने\PSP]]_NP [[उसे\PR_PRP]]_NP [[देखा\V_VM]]_VGF [[तो\CC_CCS]]_CCP [[उसकी\DM_DMD रिलीज\N_NN की\PSP]]_NP [[राह\N_NN]]_NP [[आसान\JJ]]_JJP [[हो\V_VM गई\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10894	[[अब\N_NST]]_NP [[यह\DM_DMD मिथक\N_NN]]_NP [[टूट\V_VM चुका\V_VAUX है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[छोटी\JJ और\CC_CCD ऑफबीट\JJ फिल्मों\N_NN पर\PSP]]_NP [[कोई\DM_DMI ध्यान\N_NN]]_NP [[नहीं\RP_NEG देता\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10895	[[`\RD_PUNC]]_BLK [[ओलंपिक\N_NNP पदक\N_NN विजेता\N_NN बॉक्सर\N_NN]]_NP [[मैरी\N_NNP कॉम\N_NNP की\PSP]]_NP [[जिंदगी\N_NN पर\PSP]]_NP [[आधारित\JJ फिल्म\N_NN में\PSP]]_NP [[अपने\PR_PRF रोल\N_NN की\PSP]]_NP [[तैयारियों\N_NN में\PSP]]_NP [[प्रियंका\N_NNP चोपड़ा\N_NNP]]_NP [[इन\DM_DMD दिनों\N_NN]]_NP [[जोर\RB -\RD_PUNC शोर\RB से\RB]]_NP [[जुटी\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10896	[[इसी\DM_DMD क्रम\N_NN में\PSP]]_NP [[वह\DM_DMD]]_NP [[पहुंच\V_VM गई\V_VAUX]]_VGF [[मणिपुर\N_NNP के\PSP]]_NP [[उस\DM_DMD शहर\N_NN में\PSP]]_NP [[जहां\DM_DMR मैरी\N_NNP कॉम\N_NNP का\PSP]]_NP [[जन्म\N_NN]]_NP [[हुआ\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10897	[[वहां\N_NST]]_NP [[मैरी\N_NNP कॉम\N_NNP और\CC_CCD उनके\PR_PRP पति\PSP ने\PSP]]_NP [[प्रियंका\N_NNP का\PSP]]_NP [[शानदार\JJ स्वागत\N_NN]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10898	[[प्रियंका\N_NNP ने\PSP]]_NP [[अपनी\PR_PRF]]_NP [[इस\DM_DMD यात्रा\N_NN की\PSP]]_NP [[तस्वीरें\N_NN]]_NP [[ट्विटर\N_NNP पर\PSP]]_NP [[डालते\V_VM हुए\V_VAUX लिखा\V_VAUX है\V_VAUX]]_VGF [[कि\CC_CCS]]_CCP [[खूबसूरत\JJ मणिपुर\N_NNP में\PSP]]_NP [[मैरी\N_NNP कॉम\N_NNP और\CC_CCD उनके\PR_PRP पति\N_NN]]_NP [[ओनलर\N_NNP ने\PSP]]_NP [[जिस\DM_DMR तरह\N_NN]]_NP [[मेरी\PR_PRP मेजबानी\N_NN]]_NP [[की\V_VM]]_VGF [[वह\DM_DMD]]_NP [[बेहद\RP_INTF सुखद\JJ अनुभव\N_NN]]_NP [[था\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10899	[[चैंपियंस\N_NN की\PSP]]_NP [[बात\N_NN ही\RP_RPD]]_NP [[अलग\JJ]]_JJP [[होती\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10900	[[मैं\PR_PRP]]_NP [[उनसे\PR_PRP]]_NP [[सीख\V_VM रही\V_VAUX हूं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10901	[[`\RD_PUNC]]_NP [[गौरतलब\JJ]]_JJP [[है\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[मैरी\N_NNP कॉम\N_NNP की\PSP]]_NP [[बायोपिक\JJ फिल्म\N_NN में\PSP]]_NP [[प्रियंका\N_NNP]]_NP [[उनका\PR_PRP किरदार\N_NN]]_NP [[निभा\V_VM रही\V_VAUX हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10902	[[प्रियंका\N_NNP ने\PSP]]_NP [[मैरी\N_NNP कॉम\N_NNP के\PSP साथ\PSP]]_NP [[मणिपुर\N_NNP की\PSP]]_NP [[खूबसूरती\N_NN को\PSP भी\RP_RPD]]_NP [[एक्सप्लोर\N_NN]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10903	[[प्रियंका\N_NNP]]_NP [[लिखती\V_VM हैं\V_VAUX ,\RD_PUNC]]_VGF [[मणिपुर\N_NNP]]_NP [[वास्तव\RB में\RB]]_RBP [[बेहद\RP_INTF खूबसूरत\JJ]]_JJP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10904	[[मैरी\N_NNP कॉम\N_NNP के\PSP साथ\PSP]]_NP [[वहां\N_NST]]_NP [[घूमने\V_VM में\PSP]]_VGINF [[मुझे\PR_PRP काफी\QT_QTF मजा\N_NN]]_NP [[आया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10905	[[`\RD_PUNC]]_BLK [[टिप्स\N_NN के\PSP मालिक\N_NN]]_NP [[कुमार\N_NNP तौरानी\N_NNP के\PSP बेटे\N_NN]]_NP [[गिरीश\N_NNP कुमार\N_NNP की\PSP]]_NP [[लॉन्च\N_NN फिल्म\N_NN को\PSP]]_NP [[सफल\JJ]]_JJP [[बनाने\V_VM में\PSP]]_VGINF [[कोई\DM_DMI कसर\N_NN]]_NP [[नहीं\RP_NEG छोड़ी\V_VM जा\V_VAUX रही\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10906	[[प्रभुदेवा\N_NNP का\PSP]]_NP [[निर्देशन\N_NN ,\RD_PUNC]]_NP [[साउथ\N_NN की\PSP]]_NP [[हिट\JJ फिल्म\N_NN का\PSP]]_NP [[रीमेक\N_NNP और\CC_CCD जैकलीन\N_NNP फर्नाडीज\N_NNP का\PSP]]_NP [[आइटम\JJ सॉन्ग\N_NN]]_NP [[।\RD_PUNC]]_BLK 
HED10907	[[फिल्म\N_NN का\PSP]]_NP [[प्रमोशन\N_NN]]_NP [[कई\QT_QTF महीने\N_NN पहले\N_NST से\PSP]]_NP [[प्रारंभ\N_NN]]_NP [[कर\V_VM दिया\V_VAUX गया\V_VAUX था\V_VAUX]]_VGF [[और\CC_CCD]]_CCP [[किसी\DM_DMI बड़ी\JJ फिल्म\N_NN के\PSP साथ\PSP]]_NP [[क्लैश\N_NN]]_NP [[न\RP_NEG होने\V_VM को\PSP]]_VGINF [[ख्याल\N_NN में\PSP]]_NP [[रखते\V_VM हुए\V_VAUX]]_VGNF [[इसकी\PR_PRF रिलीज\N_NN डेट\N_NN भी\RP_RPD]]_NP [[खिसका\V_VM दी\V_VAUX गई\V_VAUX थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
